time,open,high,low,close,tick_volume,spread,real_volume
2024-12-17 17:25:00,1.05025,1.05044,1.05022,1.05043,142,13,0
2024-12-17 17:26:00,1.05041,1.05076,1.05036,1.05071,142,14,0
2024-12-17 17:27:00,1.05071,1.05076,1.05041,1.05044,106,14,0
2024-12-17 17:28:00,1.05043,1.05059,1.05038,1.05044,84,12,0
2024-12-17 17:29:00,1.05044,1.05048,1.05035,1.05038,112,13,0
2024-12-17 17:30:00,1.05041,1.05041,1.05016,1.05035,121,14,0
2024-12-17 17:31:00,1.05034,1.05046,1.05025,1.05036,149,13,0
2024-12-17 17:32:00,1.05036,1.0504,1.05002,1.05002,85,13,0
2024-12-17 17:33:00,1.05002,1.05028,1.05002,1.05022,68,13,0
2024-12-17 17:34:00,1.05021,1.05025,1.0501,1.05015,66,13,0
2024-12-17 17:35:00,1.05015,1.05035,1.05015,1.05033,45,14,0
2024-12-17 17:36:00,1.05033,1.05033,1.04999,1.05005,98,14,0
2024-12-17 17:37:00,1.05005,1.0501,1.04989,1.0500099999999999,132,13,0
2024-12-17 17:38:00,1.0500099999999999,1.05035,1.04999,1.05035,111,13,0
2024-12-17 17:39:00,1.05034,1.05036,1.05017,1.0503,102,14,0
2024-12-17 17:40:00,1.05029,1.05045,1.05028,1.05037,155,14,0
2024-12-17 17:41:00,1.05038,1.05038,1.05016,1.05026,93,14,0
2024-12-17 17:42:00,1.05023,1.05024,1.04999,1.05013,93,13,0
2024-12-17 17:43:00,1.05013,1.05017,1.0499,1.04992,106,14,0
2024-12-17 17:44:00,1.04993,1.05004,1.0499,1.05,89,12,0
2024-12-17 17:45:00,1.05003,1.05029,1.04992,1.04997,172,13,0
2024-12-17 17:46:00,1.04998,1.0500099999999999,1.04984,1.04993,81,13,0
2024-12-17 17:47:00,1.04993,1.04993,1.0495700000000001,1.0495700000000001,130,12,0
2024-12-17 17:48:00,1.04956,1.04972,1.04951,1.04971,140,14,0
2024-12-17 17:49:00,1.04971,1.04971,1.0495700000000001,1.0496,74,14,0
2024-12-17 17:50:00,1.0496,1.04968,1.0495700000000001,1.04963,85,13,0
2024-12-17 17:51:00,1.04963,1.04967,1.04954,1.0496,75,13,0
2024-12-17 17:52:00,1.04958,1.04974,1.04952,1.04974,75,12,0
2024-12-17 17:53:00,1.04974,1.0500099999999999,1.0497,1.04999,120,14,0
2024-12-17 17:54:00,1.05,1.05002,1.04992,1.04994,183,14,0
2024-12-17 17:55:00,1.04993,1.04993,1.04969,1.04969,203,13,0
2024-12-17 17:56:00,1.0497,1.0497,1.0495700000000001,1.0496,116,12,0
2024-12-17 17:57:00,1.0496,1.04964,1.0495,1.04953,138,13,0
2024-12-17 17:58:00,1.04953,1.04978,1.04952,1.04971,128,12,0
2024-12-17 17:59:00,1.04975,1.04987,1.04966,1.04982,149,13,0
2024-12-17 18:00:00,1.04983,1.0502,1.04981,1.05006,225,12,0
2024-12-17 18:01:00,1.05008,1.05008,1.04988,1.05003,239,12,0
2024-12-17 18:02:00,1.05,1.05011,1.04986,1.04995,165,13,0
2024-12-17 18:03:00,1.04995,1.0503,1.0498,1.05015,199,12,0
2024-12-17 18:04:00,1.05015,1.05017,1.04993,1.05007,125,13,0
2024-12-17 18:05:00,1.05008,1.05016,1.04995,1.05012,130,13,0
2024-12-17 18:06:00,1.05013,1.05019,1.04999,1.04999,85,13,0
2024-12-17 18:07:00,1.04998,1.05013,1.04998,1.05006,73,12,0
2024-12-17 18:08:00,1.05008,1.05036,1.04995,1.05031,106,12,0
2024-12-17 18:09:00,1.05033,1.05035,1.05028,1.0503,94,14,0
2024-12-17 18:10:00,1.0503,1.05054,1.0503,1.05041,66,14,0
2024-12-17 18:11:00,1.0504,1.05041,1.05026,1.05032,56,13,0
2024-12-17 18:12:00,1.05031,1.05033,1.05021,1.05027,78,13,0
2024-12-17 18:13:00,1.05028,1.05032,1.05005,1.05024,112,12,0
2024-12-17 18:14:00,1.05024,1.05024,1.04994,1.05006,83,12,0
2024-12-17 18:15:00,1.05007,1.05011,1.04998,1.05007,70,12,0
2024-12-17 18:16:00,1.05007,1.05029,1.05007,1.05013,40,12,0
2024-12-17 18:17:00,1.05012,1.05021,1.05003,1.05006,73,13,0
2024-12-17 18:18:00,1.05006,1.05012,1.04997,1.05004,63,13,0
2024-12-17 18:19:00,1.05004,1.05009,1.04987,1.04988,50,13,0
2024-12-17 18:20:00,1.04985,1.04989,1.04974,1.04982,100,14,0
2024-12-17 18:21:00,1.04982,1.04985,1.04961,1.04963,64,14,0
2024-12-17 18:22:00,1.04966,1.04971,1.04942,1.04945,72,12,0
2024-12-17 18:23:00,1.04945,1.04949,1.04937,1.04945,92,14,0
2024-12-17 18:24:00,1.04945,1.04985,1.04944,1.04985,144,12,0
2024-12-17 18:25:00,1.04983,1.05022,1.04983,1.05008,141,12,0
2024-12-17 18:26:00,1.05007,1.05023,1.05004,1.05007,75,12,0
2024-12-17 18:27:00,1.05007,1.0502,1.05003,1.05013,129,13,0
2024-12-17 18:28:00,1.05015,1.05015,1.04993,1.04994,85,12,0
2024-12-17 18:29:00,1.04995,1.04998,1.04975,1.04982,90,12,0
2024-12-17 18:30:00,1.04981,1.04985,1.04958,1.04964,147,12,0
2024-12-17 18:31:00,1.04964,1.04965,1.04949,1.04964,67,13,0
2024-12-17 18:32:00,1.04968,1.04979,1.04961,1.04964,51,13,0
2024-12-17 18:33:00,1.04964,1.04982,1.0496,1.04981,36,14,0
2024-12-17 18:34:00,1.04982,1.04991,1.0498,1.04989,40,13,0
2024-12-17 18:35:00,1.04989,1.04992,1.04981,1.04986,61,13,0
2024-12-17 18:36:00,1.04986,1.04993,1.04981,1.04991,37,13,0
2024-12-17 18:37:00,1.04991,1.05009,1.04986,1.05002,71,13,0
2024-12-17 18:38:00,1.05002,1.05006,1.0499,1.0499,43,12,0
2024-12-17 18:39:00,1.0499,1.05,1.04984,1.04999,71,12,0
2024-12-17 18:40:00,1.04997,1.05011,1.04996,1.04999,100,13,0
2024-12-17 18:41:00,1.04998,1.05006,1.04997,1.05,77,13,0
2024-12-17 18:42:00,1.05,1.0500099999999999,1.0499,1.0500099999999999,42,12,0
2024-12-17 18:43:00,1.0500099999999999,1.0500099999999999,1.04986,1.04988,45,13,0
2024-12-17 18:44:00,1.04987,1.04995,1.04987,1.04995,69,14,0
2024-12-17 18:45:00,1.04995,1.05,1.04991,1.04992,25,13,0
2024-12-17 18:46:00,1.04991,1.04996,1.04988,1.04996,35,13,0
2024-12-17 18:47:00,1.04996,1.05002,1.04993,1.04995,32,13,0
2024-12-17 18:48:00,1.04995,1.04999,1.04987,1.04998,43,12,0
2024-12-17 18:49:00,1.04998,1.05014,1.04998,1.05005,64,13,0
2024-12-17 18:50:00,1.05006,1.05012,1.05003,1.0501,73,13,0
2024-12-17 18:51:00,1.0501,1.05027,1.05009,1.05027,36,14,0
2024-12-17 18:52:00,1.05027,1.05029,1.05017,1.0501800000000001,34,14,0
2024-12-17 18:53:00,1.0501800000000001,1.05026,1.05014,1.05015,108,13,0
2024-12-17 18:54:00,1.05015,1.05028,1.05015,1.05025,68,13,0
2024-12-17 18:55:00,1.05026,1.05051,1.05026,1.05042,38,13,0
2024-12-17 18:56:00,1.05043,1.05052,1.05031,1.05051,50,12,0
2024-12-17 18:57:00,1.05051,1.05051,1.05032,1.05045,31,12,0
2024-12-17 18:58:00,1.05045,1.05046,1.05033,1.05045,35,12,0
2024-12-17 18:59:00,1.05045,1.05055,1.05044,1.05044,43,12,0
2024-12-17 19:00:00,1.05044,1.05076,1.05037,1.05073,61,13,0
2024-12-17 19:01:00,1.05072,1.05072,1.05051,1.05067,69,13,0
2024-12-17 19:02:00,1.05067,1.05072,1.0506,1.05068,53,13,0
2024-12-17 19:03:00,1.05068,1.05078,1.05066,1.05068,64,13,0
2024-12-17 19:04:00,1.05068,1.05086,1.05068,1.05083,48,14,0
2024-12-17 19:05:00,1.05083,1.05097,1.05082,1.05092,97,13,0
2024-12-17 19:06:00,1.05094,1.05122,1.05092,1.05119,53,13,0
2024-12-17 19:07:00,1.0512,1.05152,1.05119,1.05142,112,12,0
2024-12-17 19:08:00,1.05143,1.05143,1.05124,1.05126,40,12,0
2024-12-17 19:09:00,1.05125,1.05129,1.05117,1.05129,62,12,0
2024-12-17 19:10:00,1.05129,1.05134,1.05089,1.05094,88,12,0
2024-12-17 19:11:00,1.05095,1.05109,1.05045,1.05056,148,12,0
2024-12-17 19:12:00,1.05057,1.0506,1.05022,1.05023,126,12,0
2024-12-17 19:13:00,1.05023,1.05026,1.0499,1.05021,126,12,0
2024-12-17 19:14:00,1.05021,1.05027,1.04991,1.04993,89,13,0
2024-12-17 19:15:00,1.04991,1.05008,1.04988,1.04997,70,13,0
2024-12-17 19:16:00,1.04997,1.05021,1.04995,1.0502,67,13,0
2024-12-17 19:17:00,1.0502,1.0504,1.0501800000000001,1.05027,59,13,0
2024-12-17 19:18:00,1.05025,1.05025,1.0501,1.05014,36,12,0
2024-12-17 19:19:00,1.05014,1.05014,1.04996,1.04996,36,13,0
2024-12-17 19:20:00,1.04996,1.05005,1.04984,1.04984,30,13,0
2024-12-17 19:21:00,1.04984,1.05,1.04981,1.05,75,13,0
2024-12-17 19:22:00,1.05,1.05024,1.04996,1.05015,52,14,0
2024-12-17 19:23:00,1.05015,1.05016,1.0500099999999999,1.05011,42,13,0
2024-12-17 19:24:00,1.05004,1.05012,1.04984,1.0499,55,12,0
2024-12-17 19:25:00,1.0499,1.05014,1.04987,1.0501,61,13,0
2024-12-17 19:26:00,1.05009,1.0502,1.05009,1.05016,28,13,0
2024-12-17 19:27:00,1.05013,1.05026,1.0501,1.0502,65,13,0
2024-12-17 19:28:00,1.05021,1.05034,1.05017,1.05029,29,13,0
2024-12-17 19:29:00,1.0503,1.05055,1.0503,1.05054,70,13,0
2024-12-17 19:30:00,1.05054,1.0507,1.05053,1.0506,56,14,0
2024-12-17 19:31:00,1.0506,1.0506,1.05036,1.05039,61,14,0
2024-12-17 19:32:00,1.05039,1.05043,1.05031,1.05038,37,14,0
2024-12-17 19:33:00,1.05038,1.05044,1.05031,1.05035,48,13,0
2024-12-17 19:34:00,1.05035,1.05037,1.05015,1.05021,103,13,0
2024-12-17 19:35:00,1.05021,1.05022,1.05005,1.05008,50,13,0
2024-12-17 19:36:00,1.05008,1.05021,1.05008,1.05016,73,14,0
2024-12-17 19:37:00,1.05017,1.05023,1.05009,1.0501,38,14,0
2024-12-17 19:38:00,1.05011,1.05021,1.05006,1.05007,79,14,0
2024-12-17 19:39:00,1.05007,1.0501800000000001,1.05003,1.0501800000000001,41,13,0
2024-12-17 19:40:00,1.0502,1.05021,1.05014,1.05019,89,14,0
2024-12-17 19:41:00,1.05019,1.05041,1.05019,1.05036,59,13,0
2024-12-17 19:42:00,1.05036,1.05047,1.05031,1.05041,65,13,0
2024-12-17 19:43:00,1.05042,1.05046,1.05029,1.0504,47,14,0
2024-12-17 19:44:00,1.0504,1.0505,1.05036,1.05039,45,12,0
2024-12-17 19:45:00,1.05039,1.05044,1.05028,1.0504,37,13,0
2024-12-17 19:46:00,1.05041,1.05043,1.05035,1.05037,28,13,0
2024-12-17 19:47:00,1.05038,1.05057,1.05035,1.05051,39,13,0
2024-12-17 19:48:00,1.05051,1.0506,1.05045,1.05049,23,13,0
2024-12-17 19:49:00,1.05049,1.05063,1.05047,1.05057,53,13,0
2024-12-17 19:50:00,1.05058,1.05058,1.0505,1.05053,22,14,0
2024-12-17 19:51:00,1.0505,1.05054,1.05036,1.05038,53,13,0
2024-12-17 19:52:00,1.05038,1.05038,1.04987,1.04996,80,12,0
2024-12-17 19:53:00,1.04996,1.04999,1.04974,1.04981,45,13,0
2024-12-17 19:54:00,1.04981,1.05009,1.04981,1.05005,61,12,0
2024-12-17 19:55:00,1.05005,1.05005,1.04975,1.04975,54,12,0
2024-12-17 19:56:00,1.04975,1.04993,1.04975,1.0499,51,14,0
2024-12-17 19:57:00,1.04991,1.04997,1.0498,1.04997,46,13,0
2024-12-17 19:58:00,1.04996,1.05011,1.04996,1.05011,38,13,0
2024-12-17 19:59:00,1.05011,1.05014,1.04986,1.0499,48,13,0
2024-12-17 20:00:00,1.04988,1.04995,1.04984,1.04993,53,14,0
2024-12-17 20:01:00,1.04993,1.04994,1.0498,1.04989,42,12,0
2024-12-17 20:02:00,1.0499,1.0499,1.04972,1.04982,65,12,0
2024-12-17 20:03:00,1.04981,1.04983,1.04971,1.04975,46,12,0
2024-12-17 20:04:00,1.04974,1.04976,1.04958,1.0496,27,12,0
2024-12-17 20:05:00,1.0496,1.04962,1.04949,1.04951,45,13,0
2024-12-17 20:06:00,1.0495,1.04968,1.04947,1.04949,71,12,0
2024-12-17 20:07:00,1.04949,1.04955,1.04948,1.04955,18,13,0
2024-12-17 20:08:00,1.04955,1.04975,1.04955,1.0497,46,13,0
2024-12-17 20:09:00,1.04972,1.04991,1.04972,1.04991,25,13,0
2024-12-17 20:10:00,1.04991,1.04992,1.04968,1.04973,25,13,0
2024-12-17 20:11:00,1.04973,1.04983,1.0497,1.0498,17,14,0
2024-12-17 20:12:00,1.04976,1.04987,1.04969,1.04983,68,14,0
2024-12-17 20:13:00,1.04983,1.04986,1.04977,1.04977,30,14,0
2024-12-17 20:14:00,1.04977,1.04981,1.04971,1.04981,37,14,0
2024-12-17 20:15:00,1.04981,1.04986,1.04972,1.04972,53,13,0
2024-12-17 20:16:00,1.04976,1.0498,1.04968,1.04972,42,13,0
2024-12-17 20:17:00,1.04973,1.0498,1.04969,1.0498,34,13,0
2024-12-17 20:18:00,1.04979,1.04979,1.04959,1.04969,34,12,0
2024-12-17 20:19:00,1.04969,1.04969,1.04961,1.04965,15,13,0
2024-12-17 20:20:00,1.04963,1.04966,1.04947,1.04949,60,12,0
2024-12-17 20:21:00,1.04949,1.0497,1.04946,1.04969,67,13,0
2024-12-17 20:22:00,1.04968,1.0498,1.04965,1.04974,40,13,0
2024-12-17 20:23:00,1.04972,1.04974,1.04966,1.04971,34,12,0
2024-12-17 20:24:00,1.04971,1.04977,1.04968,1.04972,27,12,0
2024-12-17 20:25:00,1.04973,1.04978,1.04971,1.04975,22,12,0
2024-12-17 20:26:00,1.04975,1.04976,1.04969,1.04969,23,12,0
2024-12-17 20:27:00,1.0497,1.0497,1.04962,1.04964,25,13,0
2024-12-17 20:28:00,1.04964,1.0498,1.04962,1.0498,45,12,0
2024-12-17 20:29:00,1.0498,1.04983,1.04975,1.04982,43,13,0
2024-12-17 20:30:00,1.04982,1.04992,1.04975,1.04975,21,13,0
2024-12-17 20:31:00,1.04977,1.04991,1.04977,1.04987,30,12,0
2024-12-17 20:32:00,1.04987,1.05005,1.04986,1.05003,50,13,0
2024-12-17 20:33:00,1.05004,1.05007,1.04999,1.05005,25,13,0
2024-12-17 20:34:00,1.05005,1.05011,1.04999,1.05005,34,13,0
2024-12-17 20:35:00,1.05005,1.05006,1.05,1.05,17,14,0
2024-12-17 20:36:00,1.04999,1.0502,1.04999,1.0502,33,13,0
2024-12-17 20:37:00,1.05021,1.05026,1.05016,1.05022,48,14,0
2024-12-17 20:38:00,1.05023,1.05034,1.05022,1.0503,34,12,0
2024-12-17 20:39:00,1.0503,1.05031,1.05019,1.05022,32,13,0
2024-12-17 20:40:00,1.05021,1.05024,1.05009,1.05017,25,13,0
2024-12-17 20:41:00,1.05017,1.05021,1.05011,1.05013,25,14,0
2024-12-17 20:42:00,1.05014,1.05035,1.05014,1.05029,40,14,0
2024-12-17 20:43:00,1.05029,1.05029,1.05014,1.05017,35,14,0
2024-12-17 20:44:00,1.05016,1.0501800000000001,1.05007,1.05009,29,14,0
2024-12-17 20:45:00,1.05012,1.05015,1.04987,1.04992,37,13,0
2024-12-17 20:46:00,1.04992,1.04995,1.04986,1.04993,27,12,0
2024-12-17 20:47:00,1.04993,1.04993,1.04974,1.04977,39,12,0
2024-12-17 20:48:00,1.04977,1.04979,1.04963,1.04964,52,13,0
2024-12-17 20:49:00,1.04965,1.04967,1.04949,1.0495,35,12,0
2024-12-17 20:50:00,1.0495,1.04954,1.04943,1.04944,44,13,0
2024-12-17 20:51:00,1.04944,1.04959,1.04915,1.0492,140,12,0
2024-12-17 20:52:00,1.0492,1.04924,1.04894,1.04896,76,12,0
2024-12-17 20:53:00,1.04896,1.04906,1.04895,1.049,42,12,0
2024-12-17 20:54:00,1.049,1.04912,1.04897,1.049,50,12,0
2024-12-17 20:55:00,1.049,1.04907,1.04893,1.04897,51,12,0
2024-12-17 20:56:00,1.04897,1.04901,1.04896,1.04897,25,13,0
2024-12-17 20:57:00,1.04897,1.04911,1.04897,1.04901,38,13,0
2024-12-17 20:58:00,1.04903,1.04915,1.04901,1.04915,57,13,0
2024-12-17 20:59:00,1.04915,1.04928,1.04915,1.04927,65,13,0
2024-12-17 21:00:00,1.04927,1.04945,1.04927,1.04932,83,12,0
2024-12-17 21:01:00,1.04932,1.0493999999999999,1.04927,1.04933,58,13,0
2024-12-17 21:02:00,1.04933,1.04938,1.0493,1.04935,42,12,0
2024-12-17 21:03:00,1.04935,1.04937,1.04927,1.04937,34,13,0
2024-12-17 21:04:00,1.04939,1.04942,1.04922,1.04924,34,13,0
2024-12-17 21:05:00,1.04925,1.0493,1.04925,1.0493,10,13,0
2024-12-17 21:06:00,1.0493,1.04939,1.0493,1.04936,23,13,0
2024-12-17 21:07:00,1.04936,1.04943,1.04932,1.04943,34,14,0
2024-12-17 21:08:00,1.04943,1.04945,1.04936,1.04942,24,13,0
2024-12-17 21:09:00,1.04941,1.04941,1.04922,1.04925,38,14,0
2024-12-17 21:10:00,1.04924,1.04929,1.04921,1.04923,36,13,0
2024-12-17 21:11:00,1.04923,1.04924,1.04912,1.04912,34,13,0
2024-12-17 21:12:00,1.04909,1.0492,1.04909,1.04916,37,14,0
2024-12-17 21:13:00,1.04916,1.04921,1.04914,1.04917,45,14,0
2024-12-17 21:14:00,1.04916,1.04924,1.04915,1.04923,29,14,0
2024-12-17 21:15:00,1.04923,1.04926,1.04917,1.04924,26,13,0
2024-12-17 21:16:00,1.04924,1.04933,1.04918,1.04932,30,13,0
2024-12-17 21:17:00,1.04932,1.04932,1.04916,1.04916,18,13,0
2024-12-17 21:18:00,1.04915,1.04916,1.04909,1.04909,12,14,0
2024-12-17 21:19:00,1.04909,1.04919,1.04909,1.0491,30,13,0
2024-12-17 21:20:00,1.04909,1.04916,1.04909,1.04911,40,14,0
2024-12-17 21:21:00,1.0491,1.04915,1.04906,1.04906,47,14,0
2024-12-17 21:22:00,1.04905,1.04909,1.04903,1.04906,20,14,0
2024-12-17 21:23:00,1.04906,1.0491,1.04904,1.04907,24,13,0
2024-12-17 21:24:00,1.04907,1.04907,1.04886,1.04892,46,13,0
2024-12-17 21:25:00,1.04892,1.04896,1.04885,1.04886,15,13,0
2024-12-17 21:26:00,1.04886,1.04889,1.04886,1.04887,17,13,0
2024-12-17 21:27:00,1.04887,1.04892,1.04887,1.04889,15,13,0
2024-12-17 21:28:00,1.04889,1.0489,1.04875,1.04876,24,13,0
2024-12-17 21:29:00,1.04873,1.04883,1.04873,1.04876,20,13,0
2024-12-17 21:30:00,1.04876,1.04895,1.04876,1.04882,27,12,0
2024-12-17 21:31:00,1.04884,1.0489,1.04881,1.04888,26,13,0
2024-12-17 21:32:00,1.04888,1.049,1.04886,1.04899,19,13,0
2024-12-17 21:33:00,1.04899,1.04905,1.04899,1.04901,17,13,0
2024-12-17 21:34:00,1.04902,1.04905,1.04901,1.04901,13,13,0
2024-12-17 21:35:00,1.049,1.04901,1.04892,1.049,21,13,0
2024-12-17 21:36:00,1.049,1.04903,1.04892,1.04895,37,12,0
2024-12-17 21:37:00,1.04896,1.04897,1.04891,1.04893,38,14,0
2024-12-17 21:38:00,1.04893,1.04894,1.0489,1.04893,28,14,0
2024-12-17 21:39:00,1.04892,1.04908,1.04891,1.04907,20,13,0
2024-12-17 21:40:00,1.04907,1.04918,1.04905,1.04905,30,13,0
2024-12-17 21:41:00,1.04905,1.04905,1.049,1.04901,8,14,0
2024-12-17 21:42:00,1.04902,1.04909,1.04898,1.04905,22,13,0
2024-12-17 21:43:00,1.04905,1.04906,1.04891,1.04902,16,14,0
2024-12-17 21:44:00,1.04903,1.04912,1.04902,1.04909,28,14,0
2024-12-17 21:45:00,1.04909,1.04917,1.04906,1.04917,17,14,0
2024-12-17 21:46:00,1.04917,1.04917,1.04902,1.04905,22,13,0
2024-12-17 21:47:00,1.04905,1.04905,1.04891,1.04903,37,13,0
2024-12-17 21:48:00,1.04903,1.04909,1.04903,1.04905,16,14,0
2024-12-17 21:49:00,1.04905,1.04926,1.04905,1.04924,30,14,0
2024-12-17 21:50:00,1.04924,1.04928,1.0491,1.0491,33,14,0
2024-12-17 21:51:00,1.0491,1.04919,1.04909,1.04914,12,14,0
2024-12-17 21:52:00,1.04914,1.04914,1.04905,1.04906,15,14,0
2024-12-17 21:53:00,1.04906,1.04906,1.04901,1.04905,10,14,0
2024-12-17 21:54:00,1.04905,1.04912,1.04901,1.04901,21,14,0
2024-12-17 21:55:00,1.04901,1.04901,1.0489,1.049,34,14,0
2024-12-17 21:56:00,1.049,1.049,1.04887,1.04892,29,13,0
2024-12-17 21:57:00,1.04892,1.04904,1.04892,1.04892,24,14,0
2024-12-17 21:58:00,1.04891,1.04892,1.04881,1.04886,29,14,0
2024-12-17 21:59:00,1.04886,1.04886,1.04876,1.04877,74,13,0
2024-12-17 22:00:00,1.04878,1.04885,1.04873,1.04878,63,14,0
2024-12-17 22:01:00,1.04878,1.04881,1.04874,1.0488,29,14,0
2024-12-17 22:02:00,1.0488,1.04887,1.04879,1.04882,16,13,0
2024-12-17 22:03:00,1.04882,1.04891,1.0488,1.04888,17,13,0
2024-12-17 22:04:00,1.04887,1.04889,1.04887,1.04887,4,14,0
2024-12-17 22:05:00,1.04887,1.04896,1.04887,1.04892,24,14,0
2024-12-17 22:06:00,1.04892,1.04896,1.04888,1.04892,10,14,0
2024-12-17 22:07:00,1.04892,1.04897,1.04891,1.04892,14,14,0
2024-12-17 22:08:00,1.04892,1.04892,1.04889,1.04891,14,12,0
2024-12-17 22:09:00,1.04892,1.04894,1.04887,1.04889,18,14,0
2024-12-17 22:10:00,1.04889,1.04889,1.04877,1.04878,35,14,0
2024-12-17 22:11:00,1.04878,1.04886,1.04878,1.04882,24,14,0
2024-12-17 22:12:00,1.04882,1.04888,1.04877,1.0488,23,13,0
2024-12-17 22:13:00,1.0488,1.04881,1.04871,1.04871,11,14,0
2024-12-17 22:14:00,1.04871,1.04872,1.04869,1.0487,13,14,0
2024-12-17 22:15:00,1.0487,1.04877,1.0487,1.04876,22,14,0
2024-12-17 22:16:00,1.04875,1.04876,1.04868,1.0487,13,15,0
2024-12-17 22:17:00,1.0487,1.04882,1.0487,1.0488,17,15,0
2024-12-17 22:18:00,1.0488,1.04885,1.04872,1.04872,13,14,0
2024-12-17 22:19:00,1.04873,1.04879,1.0487,1.04875,21,14,0
2024-12-17 22:20:00,1.04875,1.04876,1.04872,1.04875,15,14,0
2024-12-17 22:21:00,1.04875,1.04877,1.04875,1.04876,7,14,0
2024-12-17 22:22:00,1.04877,1.04878,1.04872,1.04872,17,14,0
2024-12-17 22:23:00,1.04871,1.04873,1.0487,1.04873,33,15,0
2024-12-17 22:24:00,1.04872,1.04878,1.0487,1.04878,22,15,0
2024-12-17 22:25:00,1.04879,1.04885,1.04878,1.04883,29,15,0
2024-12-17 22:26:00,1.04884,1.04885,1.04879,1.04881,30,14,0
2024-12-17 22:27:00,1.04879,1.04881,1.04875,1.0488,24,15,0
2024-12-17 22:28:00,1.0488,1.04891,1.0488,1.04888,16,15,0
2024-12-17 22:29:00,1.04888,1.04897,1.04888,1.04896,16,14,0
2024-12-17 22:30:00,1.04897,1.049,1.04881,1.04883,29,13,0
2024-12-17 22:31:00,1.04883,1.04886,1.04878,1.04885,15,14,0
2024-12-17 22:32:00,1.04885,1.04887,1.04875,1.04876,14,12,0
2024-12-17 22:33:00,1.04875,1.04885,1.04875,1.04885,14,13,0
2024-12-17 22:34:00,1.04886,1.04887,1.04884,1.04887,9,13,0
2024-12-17 22:35:00,1.04887,1.04891,1.04882,1.04883,40,13,0
2024-12-17 22:36:00,1.04884,1.04889,1.04882,1.04889,17,14,0
2024-12-17 22:37:00,1.04889,1.0489,1.04885,1.0489,9,13,0
2024-12-17 22:38:00,1.0489,1.0489,1.04878,1.04878,16,14,0
2024-12-17 22:39:00,1.04877,1.0488,1.04877,1.04878,14,15,0
2024-12-17 22:40:00,1.04878,1.04885,1.04878,1.04884,21,14,0
2024-12-17 22:41:00,1.04884,1.04885,1.04877,1.04877,14,14,0
2024-12-17 22:42:00,1.04876,1.04881,1.04873,1.04878,22,13,0
2024-12-17 22:43:00,1.04878,1.04879,1.04873,1.04873,19,13,0
2024-12-17 22:44:00,1.04872,1.04874,1.04869,1.04873,23,12,0
2024-12-17 22:45:00,1.04873,1.04877,1.04863,1.04866,33,13,0
2024-12-17 22:46:00,1.04866,1.04867,1.04863,1.04865,11,12,0
2024-12-17 22:47:00,1.04865,1.04865,1.04855,1.04856,8,13,0
2024-12-17 22:48:00,1.04856,1.04856,1.04844,1.04844,32,14,0
2024-12-17 22:49:00,1.04845,1.04855,1.04843,1.04851,39,13,0
2024-12-17 22:50:00,1.04851,1.04855,1.04847,1.04853,19,14,0
2024-12-17 22:51:00,1.04854,1.04869,1.04854,1.04866,20,13,0
2024-12-17 22:52:00,1.04865,1.0487,1.04864,1.04864,14,14,0
