time,open,high,low,close,tick_volume,spread,real_volume
2024-12-17 17:12:00,1.05035,1.05059,1.05011,1.0505,246,12,0
2024-12-17 17:15:00,1.05051,1.05087,1.05051,1.05065,398,13,0
2024-12-17 17:18:00,1.05065,1.05069,1.05038,1.05038,275,13,0
2024-12-17 17:21:00,1.05039,1.05041,1.04996,1.05025,240,13,0
2024-12-17 17:24:00,1.05026,1.05076,1.05015,1.05071,360,12,0
2024-12-17 17:27:00,1.05071,1.05076,1.05035,1.05038,302,12,0
2024-12-17 17:30:00,1.05041,1.05046,1.05002,1.05002,355,13,0
2024-12-17 17:33:00,1.05002,1.05035,1.05002,1.05033,179,13,0
2024-12-17 17:36:00,1.05033,1.05035,1.04989,1.05035,341,13,0
2024-12-17 17:39:00,1.05034,1.05045,1.05016,1.05026,350,14,0
2024-12-17 17:42:00,1.05023,1.05024,1.0499,1.05,288,12,0
2024-12-17 17:45:00,1.05003,1.05029,1.0495700000000001,1.0495700000000001,383,12,0
2024-12-17 17:48:00,1.04956,1.04972,1.04951,1.04963,299,13,0
2024-12-17 17:51:00,1.04963,1.0500099999999999,1.04952,1.04999,270,12,0
2024-12-17 17:54:00,1.05,1.05002,1.0495700000000001,1.0496,502,12,0
2024-12-17 17:57:00,1.0496,1.04987,1.0495,1.04982,415,12,0
2024-12-17 18:00:00,1.04983,1.0502,1.04981,1.04995,629,12,0
2024-12-17 18:03:00,1.04995,1.0503,1.0498,1.05012,454,12,0
2024-12-17 18:06:00,1.05013,1.05036,1.04995,1.05031,264,12,0
2024-12-17 18:09:00,1.05033,1.05054,1.05026,1.05032,216,13,0
2024-12-17 18:12:00,1.05031,1.05033,1.04994,1.05006,273,12,0
2024-12-17 18:15:00,1.05007,1.05029,1.04998,1.05006,183,12,0
2024-12-17 18:18:00,1.05006,1.05012,1.04974,1.04982,213,13,0
2024-12-17 18:21:00,1.04982,1.04985,1.04937,1.04945,228,12,0
2024-12-17 18:24:00,1.04945,1.05023,1.04944,1.05007,360,12,0
2024-12-17 18:27:00,1.05007,1.0502,1.04975,1.04982,304,12,0
2024-12-17 18:30:00,1.04981,1.04985,1.04949,1.04964,265,12,0
2024-12-17 18:33:00,1.04964,1.04992,1.0496,1.04986,137,13,0
2024-12-17 18:36:00,1.04986,1.05009,1.04981,1.0499,151,12,0
2024-12-17 18:39:00,1.0499,1.05011,1.04984,1.05,248,12,0
2024-12-17 18:42:00,1.05,1.0500099999999999,1.04986,1.04995,156,12,0
2024-12-17 18:45:00,1.04995,1.05002,1.04988,1.04995,92,13,0
2024-12-17 18:48:00,1.04995,1.05014,1.04987,1.0501,180,12,0
2024-12-17 18:51:00,1.0501,1.05029,1.05009,1.05015,178,13,0
2024-12-17 18:54:00,1.05015,1.05052,1.05015,1.05051,156,12,0
2024-12-17 18:57:00,1.05051,1.05055,1.05032,1.05044,109,12,0
2024-12-17 19:00:00,1.05044,1.05076,1.05037,1.05068,183,13,0
2024-12-17 19:03:00,1.05068,1.05097,1.05066,1.05092,209,13,0
2024-12-17 19:06:00,1.05094,1.05152,1.05092,1.05126,205,12,0
2024-12-17 19:09:00,1.05125,1.05134,1.05045,1.05056,298,12,0
2024-12-17 19:12:00,1.05057,1.0506,1.0499,1.04993,341,12,0
2024-12-17 19:15:00,1.04991,1.0504,1.04988,1.05027,196,13,0
2024-12-17 19:18:00,1.05025,1.05025,1.04984,1.04984,102,12,0
2024-12-17 19:21:00,1.04984,1.05024,1.04981,1.05011,169,13,0
2024-12-17 19:24:00,1.05004,1.0502,1.04984,1.05016,144,12,0
2024-12-17 19:27:00,1.05013,1.05055,1.0501,1.05054,164,13,0
2024-12-17 19:30:00,1.05054,1.0507,1.05031,1.05038,154,14,0
2024-12-17 19:33:00,1.05038,1.05044,1.05005,1.05008,201,13,0
2024-12-17 19:36:00,1.05008,1.05023,1.05006,1.05007,190,14,0
2024-12-17 19:39:00,1.05007,1.05041,1.05003,1.05036,189,13,0
2024-12-17 19:42:00,1.05036,1.0505,1.05029,1.05039,157,12,0
2024-12-17 19:45:00,1.05039,1.05057,1.05028,1.05051,104,13,0
