time,open,high,low,close,tick_volume,spread,real_volume
2024-12-18 20:40:00,1.04892,1.04905,1.04882,1.04903,207,12,0
2024-12-18 20:45:00,1.04903,1.04918,1.0487,1.04876,289,12,0
2024-12-18 20:50:00,1.04875,1.04885,1.04848,1.04868,271,12,0
2024-12-18 20:55:00,1.04869,1.04874,1.04846,1.04846,296,13,0
2024-12-18 21:00:00,1.04842,1.04842,1.04291,1.04333,2183,12,0
2024-12-18 21:05:00,1.04333,1.04334,1.04128,1.0414,2100,12,0
2024-12-18 21:10:00,1.04141,1.04226,1.04103,1.04136,1539,12,0
2024-12-18 21:15:00,1.04136,1.04223,1.0413000000000001,1.04216,1063,12,0
2024-12-18 21:20:00,1.04218,1.04262,1.04158,1.04204,948,12,0
2024-12-18 21:25:00,1.042,1.04213,1.04143,1.04145,693,12,0
2024-12-18 21:30:00,1.04144,1.04231,1.04091,1.04194,1215,12,0
2024-12-18 21:35:00,1.04198,1.04205,1.03953,1.03958,1588,12,0
2024-12-18 21:40:00,1.03949,1.04101,1.03881,1.03903,1547,12,0
2024-12-18 21:45:00,1.03902,1.03925,1.03721,1.03751,1448,12,0
2024-12-18 21:50:00,1.03751,1.03886,1.03749,1.03846,1560,12,0
2024-12-18 21:55:00,1.03847,1.03855,1.03746,1.03767,1147,12,0
2024-12-18 22:00:00,1.03766,1.03797,1.03707,1.0371,1078,12,0
2024-12-18 22:05:00,1.03706,1.03737,1.03536,1.03682,1547,12,0
2024-12-18 22:10:00,1.0368,1.03749,1.0360800000000001,1.03619,1053,12,0
2024-12-18 22:15:00,1.03618,1.03618,1.03432,1.03456,1201,12,0
